ResponseId;AnswerId;ModuleId;Value;DateTime
735;51;2;10;12.09.2016 16:57
736;52;2;10;12.09.2016 16:57
737;1;2;1;12.09.2016 17:01
738;4;2;1;12.09.2016 17:01
739;7;2;1;12.09.2016 17:01
740;10;2;1;12.09.2016 17:01
741;14;2;1;12.09.2016 17:01
742;18;2;1;12.09.2016 17:01
743;23;2;1;12.09.2016 17:01
744;27;2;1;12.09.2016 17:01
745;30;2;1;12.09.2016 17:01
746;34;2;1;12.09.2016 17:01
747;38;2;1;12.09.2016 17:01
748;42;2;1;12.09.2016 17:01
749;46;2;1;12.09.2016 17:01
750;50;2;2;12.09.2016 17:01
751;51;2;10;12.09.2016 17:01
752;52;2;10;12.09.2016 17:01
753;1;2;1;12.09.2016 17:02
754;4;2;1;12.09.2016 17:02
755;7;2;1;12.09.2016 17:02
756;11;2;1;12.09.2016 17:02
757;14;2;1;12.09.2016 17:02
758;18;2;1;12.09.2016 17:02
759;23;2;1;12.09.2016 17:02
760;27;2;1;12.09.2016 17:02
761;31;2;1;12.09.2016 17:02
762;35;2;1;12.09.2016 17:02
763;38;2;1;12.09.2016 17:02
764;42;2;1;12.09.2016 17:02
765;47;2;1;12.09.2016 17:02
766;50;2;7;12.09.2016 17:02
767;51;2;6;12.09.2016 17:02
768;52;2;8;12.09.2016 17:02
769;1;2;1;12.09.2016 17:13
770;4;2;1;12.09.2016 17:13
771;7;2;1;12.09.2016 17:13
772;10;2;1;12.09.2016 17:13
773;14;2;1;12.09.2016 17:13
774;18;2;1;12.09.2016 17:13
775;23;2;1;12.09.2016 17:13
776;27;2;1;12.09.2016 17:13
777;31;2;1;12.09.2016 17:13
778;34;2;1;12.09.2016 17:13
779;38;2;1;12.09.2016 17:13
780;42;2;1;12.09.2016 17:13
781;47;2;1;12.09.2016 17:13
782;50;2;3;12.09.2016 17:13
783;51;2;4;12.09.2016 17:13
784;52;2;1;12.09.2016 17:13
785;1;2;1;12.09.2016 17:13
786;4;2;1;12.09.2016 17:13
787;9;2;1;12.09.2016 17:13
788;11;2;1;12.09.2016 17:13
789;13;2;1;12.09.2016 17:13
790;18;2;1;12.09.2016 17:13
791;23;2;1;12.09.2016 17:13
792;27;2;1;12.09.2016 17:13
793;31;2;1;12.09.2016 17:13
794;34;2;1;12.09.2016 17:13
795;38;2;1;12.09.2016 17:13
796;42;2;1;12.09.2016 17:13
797;46;2;1;12.09.2016 17:13
798;50;2;9;12.09.2016 17:13
799;51;2;8;12.09.2016 17:13
800;52;2;10;12.09.2016 17:13
801;2;5;1;21.09.2016 16:20
802;4;5;1;21.09.2016 16:20
803;9;5;1;21.09.2016 16:20
804;11;5;1;21.09.2016 16:20
805;14;5;1;21.09.2016 16:20
806;18;5;1;21.09.2016 16:20
807;23;5;1;21.09.2016 16:20
808;27;5;1;21.09.2016 16:20
809;31;5;1;21.09.2016 16:20
810;35;5;1;21.09.2016 16:20
811;39;5;1;21.09.2016 16:20
812;42;5;1;21.09.2016 16:20
813;46;5;1;21.09.2016 16:20
814;50;5;7;21.09.2016 16:20
815;51;5;6;21.09.2016 16:20
816;52;5;7;21.09.2016 16:20
817;1;5;1;21.09.2016 16:20
818;4;5;1;21.09.2016 16:20
819;7;5;1;21.09.2016 16:20
820;10;5;1;21.09.2016 16:20
821;13;5;1;21.09.2016 16:20
822;18;5;1;21.09.2016 16:20
823;22;5;1;21.09.2016 16:20
824;27;5;1;21.09.2016 16:20
825;30;5;1;21.09.2016 16:20
826;35;5;1;21.09.2016 16:20
827;38;5;1;21.09.2016 16:20
828;42;5;1;21.09.2016 16:20
829;46;5;1;21.09.2016 16:20
830;50;5;9;21.09.2016 16:20
831;51;5;10;21.09.2016 16:20
832;52;5;10;21.09.2016 16:20
833;2;5;1;21.09.2016 16:20
834;4;5;1;21.09.2016 16:20
835;9;5;1;21.09.2016 16:20
836;11;5;1;21.09.2016 16:20
837;14;5;1;21.09.2016 16:20
838;18;5;1;21.09.2016 16:20
839;23;5;1;21.09.2016 16:20
840;27;5;1;21.09.2016 16:20
841;32;5;1;21.09.2016 16:20
842;35;5;1;21.09.2016 16:20
843;39;5;1;21.09.2016 16:20
844;42;5;1;21.09.2016 16:20
845;47;5;1;21.09.2016 16:20
846;50;5;6;21.09.2016 16:20
847;51;5;7;21.09.2016 16:20
848;52;5;7;21.09.2016 16:20
849;1;5;1;21.09.2016 16:20
850;4;5;1;21.09.2016 16:20
851;9;5;1;21.09.2016 16:20
852;11;5;1;21.09.2016 16:20
853;13;5;1;21.09.2016 16:20
854;18;5;1;21.09.2016 16:20
855;23;5;1;21.09.2016 16:20
856;27;5;1;21.09.2016 16:20
857;31;5;1;21.09.2016 16:20
858;35;5;1;21.09.2016 16:20
859;38;5;1;21.09.2016 16:20
860;42;5;1;21.09.2016 16:20
861;46;5;1;21.09.2016 16:20
862;50;5;9;21.09.2016 16:20
863;51;5;8;21.09.2016 16:20
864;52;5;8;21.09.2016 16:20
865;1;5;1;21.09.2016 16:20
866;4;5;1;21.09.2016 16:20
867;7;5;1;21.09.2016 16:20
868;11;5;1;21.09.2016 16:20
869;14;5;1;21.09.2016 16:20
870;18;5;1;21.09.2016 16:20
871;23;5;1;21.09.2016 16:20
872;27;5;1;21.09.2016 16:20
873;31;5;1;21.09.2016 16:20
874;34;5;1;21.09.2016 16:20
875;38;5;1;21.09.2016 16:20
876;42;5;1;21.09.2016 16:20
877;46;5;1;21.09.2016 16:20
878;50;5;8;21.09.2016 16:20
879;51;5;9;21.09.2016 16:20
880;52;5;8;21.09.2016 16:20
881;1;5;1;21.09.2016 16:20
882;4;5;1;21.09.2016 16:20
883;9;5;1;21.09.2016 16:20
884;11;5;1;21.09.2016 16:20
885;14;5;1;21.09.2016 16:20
886;19;5;1;21.09.2016 16:20
887;23;5;1;21.09.2016 16:20
888;27;5;1;21.09.2016 16:20
889;30;5;1;21.09.2016 16:20
890;35;5;1;21.09.2016 16:20
891;38;5;1;21.09.2016 16:20
892;42;5;1;21.09.2016 16:20
893;46;5;1;21.09.2016 16:20
894;50;5;9;21.09.2016 16:20
895;51;5;8;21.09.2016 16:20
896;52;5;8;21.09.2016 16:20
897;1;5;1;21.09.2016 16:20
898;4;5;1;21.09.2016 16:20
899;7;5;1;21.09.2016 16:20
900;11;5;1;21.09.2016 16:20
901;14;5;1;21.09.2016 16:20
902;19;5;1;21.09.2016 16:20
903;23;5;1;21.09.2016 16:20
904;27;5;1;21.09.2016 16:20
905;31;5;1;21.09.2016 16:20
906;35;5;1;21.09.2016 16:20
907;38;5;1;21.09.2016 16:20
908;43;5;1;21.09.2016 16:20
909;47;5;1;21.09.2016 16:20
910;50;5;8;21.09.2016 16:20
911;51;5;8;21.09.2016 16:20
912;52;5;8;21.09.2016 16:20
913;2;5;1;21.09.2016 16:20
914;4;5;1;21.09.2016 16:20
915;7;5;1;21.09.2016 16:20
916;10;5;1;21.09.2016 16:20
917;13;5;1;21.09.2016 16:20
918;18;5;1;21.09.2016 16:20
919;23;5;1;21.09.2016 16:20
920;27;5;1;21.09.2016 16:20
921;31;5;1;21.09.2016 16:20
922;34;5;1;21.09.2016 16:20
923;38;5;1;21.09.2016 16:20
924;42;5;1;21.09.2016 16:20
925;47;5;1;21.09.2016 16:20
926;50;5;8;21.09.2016 16:20
927;51;5;9;21.09.2016 16:20
928;52;5;10;21.09.2016 16:20
929;2;5;1;21.09.2016 16:20
930;4;5;1;21.09.2016 16:20
931;7;5;1;21.09.2016 16:20
932;11;5;1;21.09.2016 16:20
933;14;5;1;21.09.2016 16:20
934;18;5;1;21.09.2016 16:20
935;23;5;1;21.09.2016 16:20
936;27;5;1;21.09.2016 16:20
937;31;5;1;21.09.2016 16:20
938;34;5;1;21.09.2016 16:20
939;38;5;1;21.09.2016 16:20
940;42;5;1;21.09.2016 16:20
941;47;5;1;21.09.2016 16:20
942;50;5;9;21.09.2016 16:20
943;51;5;9;21.09.2016 16:20
944;52;5;9;21.09.2016 16:20
945;1;5;1;21.09.2016 16:20
946;4;5;1;21.09.2016 16:20
947;7;5;1;21.09.2016 16:20
948;11;5;1;21.09.2016 16:20
949;13;5;1;21.09.2016 16:20
950;18;5;1;21.09.2016 16:20
951;22;5;1;21.09.2016 16:20
952;27;5;1;21.09.2016 16:20
953;31;5;1;21.09.2016 16:20
954;35;5;1;21.09.2016 16:20
955;38;5;1;21.09.2016 16:20
956;42;5;1;21.09.2016 16:20
957;46;5;1;21.09.2016 16:20
958;50;5;9;21.09.2016 16:20
959;51;5;10;21.09.2016 16:20
960;52;5;10;21.09.2016 16:20
961;1;5;1;21.09.2016 16:20
962;4;5;1;21.09.2016 16:20
963;7;5;1;21.09.2016 16:20
964;10;5;1;21.09.2016 16:20
965;13;5;1;21.09.2016 16:20
966;18;5;1;21.09.2016 16:20
967;22;5;1;21.09.2016 16:20
968;26;5;1;21.09.2016 16:20
969;30;5;1;21.09.2016 16:20
970;34;5;1;21.09.2016 16:20
971;38;5;1;21.09.2016 16:20
972;42;5;1;21.09.2016 16:20
973;46;5;1;21.09.2016 16:20
974;50;5;10;21.09.2016 16:20
975;51;5;10;21.09.2016 16:20
976;52;5;10;21.09.2016 16:20
977;2;5;1;21.09.2016 16:20
978;4;5;1;21.09.2016 16:20
979;9;5;1;21.09.2016 16:20
980;11;5;1;21.09.2016 16:20
981;14;5;1;21.09.2016 16:20
982;18;5;1;21.09.2016 16:20
983;23;5;1;21.09.2016 16:20
984;27;5;1;21.09.2016 16:20
985;30;5;1;21.09.2016 16:20
986;35;5;1;21.09.2016 16:20
987;38;5;1;21.09.2016 16:20
988;43;5;1;21.09.2016 16:20
989;47;5;1;21.09.2016 16:20
990;50;5;3;21.09.2016 16:20
991;51;5;7;21.09.2016 16:20
992;52;5;9;21.09.2016 16:20
993;1;5;1;21.09.2016 16:21
994;4;5;1;21.09.2016 16:21
995;7;5;1;21.09.2016 16:21
996;10;5;1;21.09.2016 16:21
997;13;5;1;21.09.2016 16:21
998;18;5;1;21.09.2016 16:21
999;22;5;1;21.09.2016 16:21
1000;26;5;1;21.09.2016 16:21
1001;30;5;1;21.09.2016 16:21
1002;34;5;1;21.09.2016 16:21
1003;38;5;1;21.09.2016 16:21
1004;42;5;1;21.09.2016 16:21
1005;46;5;1;21.09.2016 16:21
1006;50;5;10;21.09.2016 16:21
1007;51;5;10;21.09.2016 16:21
1008;52;5;10;21.09.2016 16:21
1009;1;5;1;21.09.2016 16:21
1010;4;5;1;21.09.2016 16:21
1011;7;5;1;21.09.2016 16:21
1012;11;5;1;21.09.2016 16:21
1013;14;5;1;21.09.2016 16:21
1014;18;5;1;21.09.2016 16:21
1015;23;5;1;21.09.2016 16:21
1016;26;5;1;21.09.2016 16:21
1017;31;5;1;21.09.2016 16:21
1018;35;5;1;21.09.2016 16:21
1019;38;5;1;21.09.2016 16:21
1020;42;5;1;21.09.2016 16:21
1021;46;5;1;21.09.2016 16:21
1022;50;5;9;21.09.2016 16:21
1023;51;5;8;21.09.2016 16:21
1024;52;5;9;21.09.2016 16:21
1025;2;5;1;21.09.2016 16:23
1026;5;5;1;21.09.2016 16:23
1027;7;5;1;21.09.2016 16:23
1028;11;5;1;21.09.2016 16:23
1029;13;5;1;21.09.2016 16:23
1030;18;5;1;21.09.2016 16:23
1031;23;5;1;21.09.2016 16:23
1032;27;5;1;21.09.2016 16:23
1033;31;5;1;21.09.2016 16:23
1034;35;5;1;21.09.2016 16:23
1035;39;5;1;21.09.2016 16:23
1036;42;5;1;21.09.2016 16:23
1037;48;5;1;21.09.2016 16:23
1038;50;5;6;21.09.2016 16:23
1039;51;5;5;21.09.2016 16:23
1040;52;5;6;21.09.2016 16:23
1041;1;2;1;21.09.2016 16:43
1042;4;2;1;21.09.2016 16:43
1043;7;2;1;21.09.2016 16:43
1044;11;2;1;21.09.2016 16:43
1045;13;2;1;21.09.2016 16:43
1046;18;2;1;21.09.2016 16:43
1047;22;2;1;21.09.2016 16:43
1048;26;2;1;21.09.2016 16:43
1049;31;2;1;21.09.2016 16:43
1050;35;2;1;21.09.2016 16:43
1051;38;2;1;21.09.2016 16:43
1052;42;2;1;21.09.2016 16:43
1053;47;2;1;21.09.2016 16:43
1054;50;2;5;21.09.2016 16:43
1055;51;2;10;21.09.2016 16:43
1056;52;2;10;21.09.2016 16:43
1057;1;2;1;21.09.2016 16:44
1058;4;2;1;21.09.2016 16:44
1059;8;2;1;21.09.2016 16:44
1060;11;2;1;21.09.2016 16:44
1061;14;2;1;21.09.2016 16:44
1062;18;2;1;21.09.2016 16:44
1063;23;2;1;21.09.2016 16:44
1064;28;2;1;21.09.2016 16:44
1065;31;2;1;21.09.2016 16:44
1066;35;2;1;21.09.2016 16:44
1067;38;2;1;21.09.2016 16:44
1068;42;2;1;21.09.2016 16:44
1069;47;2;1;21.09.2016 16:44
1070;50;2;3;21.09.2016 16:44
1071;51;2;6;21.09.2016 16:44
1072;52;2;8;21.09.2016 16:44
1073;1;2;1;21.09.2016 16:46
1074;4;2;1;21.09.2016 16:46
1075;9;2;1;21.09.2016 16:46
1076;11;2;1;21.09.2016 16:46
1077;13;2;1;21.09.2016 16:46
1078;18;2;1;21.09.2016 16:46
1079;23;2;1;21.09.2016 16:46
1080;27;2;1;21.09.2016 16:46
1081;31;2;1;21.09.2016 16:46
1082;34;2;1;21.09.2016 16:46
1083;38;2;1;21.09.2016 16:46
1084;42;2;1;21.09.2016 16:46
1085;48;2;1;21.09.2016 16:46
1086;50;2;5;21.09.2016 16:46
1087;51;2;3;21.09.2016 16:46
1088;52;2;9;21.09.2016 16:46
1089;2;2;1;21.09.2016 16:48
1090;4;2;1;21.09.2016 16:48
1091;7;2;1;21.09.2016 16:48
1092;11;2;1;21.09.2016 16:48
1093;13;2;1;21.09.2016 16:48
1094;18;2;1;21.09.2016 16:48
1095;23;2;1;21.09.2016 16:48
1096;27;2;1;21.09.2016 16:48
1097;31;2;1;21.09.2016 16:48
1098;34;2;1;21.09.2016 16:48
1099;38;2;1;21.09.2016 16:48
1100;42;2;1;21.09.2016 16:48
1101;47;2;1;21.09.2016 16:48
1102;50;2;8;21.09.2016 16:48
1103;51;2;9;21.09.2016 16:48
1104;52;2;8;21.09.2016 16:48
1105;2;2;1;21.09.2016 16:50
1106;4;2;1;21.09.2016 16:50
1107;7;2;1;21.09.2016 16:50
1108;11;2;1;21.09.2016 16:50
1109;14;2;1;21.09.2016 16:50
1110;18;2;1;21.09.2016 16:50
1111;23;2;1;21.09.2016 16:50
1112;27;2;1;21.09.2016 16:50
1113;31;2;1;21.09.2016 16:50
1114;35;2;1;21.09.2016 16:50
1115;39;2;1;21.09.2016 16:50
1116;42;2;1;21.09.2016 16:50
1117;47;2;1;21.09.2016 16:50
1118;50;2;6;21.09.2016 16:50
1119;51;2;5;21.09.2016 16:50
1120;52;2;9;21.09.2016 16:50
1121;1;2;1;21.09.2016 16:53
1122;4;2;1;21.09.2016 16:53
1123;7;2;1;21.09.2016 16:53
1124;11;2;1;21.09.2016 16:53
1125;14;2;1;21.09.2016 16:53
1126;18;2;1;21.09.2016 16:53
1127;23;2;1;21.09.2016 16:53
1128;27;2;1;21.09.2016 16:53
1129;31;2;1;21.09.2016 16:53
1130;34;2;1;21.09.2016 16:53
1131;38;2;1;21.09.2016 16:53
1132;42;2;1;21.09.2016 16:53
1133;47;2;1;21.09.2016 16:53
1134;50;2;7;21.09.2016 16:53
1135;51;2;8;21.09.2016 16:53
1136;52;2;8;21.09.2016 16:53
1137;1;2;1;21.09.2016 16:54
1138;4;2;1;21.09.2016 16:54
1139;7;2;1;21.09.2016 16:54
1140;10;2;1;21.09.2016 16:54
1141;13;2;1;21.09.2016 16:54
1142;18;2;1;21.09.2016 16:54
1143;23;2;1;21.09.2016 16:54
1144;27;2;1;21.09.2016 16:54
1145;30;2;1;21.09.2016 16:54
1146;34;2;1;21.09.2016 16:54
1147;38;2;1;21.09.2016 16:54
1148;42;2;1;21.09.2016 16:54
1149;46;2;1;21.09.2016 16:54
1150;50;2;7;21.09.2016 16:54
1151;51;2;9;21.09.2016 16:54
1152;52;2;10;21.09.2016 16:54
1153;2;2;1;21.09.2016 16:55
1154;4;2;1;21.09.2016 16:55
1155;7;2;1;21.09.2016 16:55
1156;11;2;1;21.09.2016 16:55
1157;14;2;1;21.09.2016 16:55
1158;18;2;1;21.09.2016 16:55
1159;23;2;1;21.09.2016 16:55
1160;27;2;1;21.09.2016 16:55
1161;31;2;1;21.09.2016 16:55
1162;35;2;1;21.09.2016 16:55
1163;39;2;1;21.09.2016 16:55
1164;42;2;1;21.09.2016 16:55
1165;48;2;1;21.09.2016 16:55
1166;50;2;1;21.09.2016 16:55
1167;51;2;8;21.09.2016 16:55
1168;52;2;7;21.09.2016 16:55
1169;1;2;1;21.09.2016 16:56
1170;4;2;1;21.09.2016 16:56
1171;7;2;1;21.09.2016 16:56
1172;10;2;1;21.09.2016 16:56
1173;13;2;1;21.09.2016 16:56
1174;18;2;1;21.09.2016 16:56
1175;23;2;1;21.09.2016 16:56
1176;27;2;1;21.09.2016 16:56
1177;31;2;1;21.09.2016 16:56
1178;34;2;1;21.09.2016 16:56
1179;38;2;1;21.09.2016 16:56
1180;42;2;1;21.09.2016 16:56
1181;46;2;1;21.09.2016 16:56
1182;50;2;5;21.09.2016 16:56
1183;51;2;9;21.09.2016 16:56
1184;52;2;10;21.09.2016 16:56
1185;1;2;1;21.09.2016 16:57
1186;5;2;1;21.09.2016 16:57
1187;8;2;1;21.09.2016 16:57
1188;10;2;1;21.09.2016 16:57
1189;14;2;1;21.09.2016 16:57
1190;18;2;1;21.09.2016 16:57
1191;22;2;1;21.09.2016 16:57
1192;26;2;1;21.09.2016 16:57
1193;31;2;1;21.09.2016 16:57
1194;34;2;1;21.09.2016 16:57
1195;38;2;1;21.09.2016 16:57
1196;42;2;1;21.09.2016 16:57
1197;46;2;1;21.09.2016 16:57
1198;50;2;7;21.09.2016 16:57
1199;51;2;8;21.09.2016 16:57
1200;52;2;8;21.09.2016 16:57
1201;1;2;1;21.09.2016 16:57
1202;4;2;1;21.09.2016 16:57
1203;7;2;1;21.09.2016 16:57
1204;11;2;1;21.09.2016 16:57
1205;13;2;1;21.09.2016 16:57
1206;18;2;1;21.09.2016 16:57
1207;22;2;1;21.09.2016 16:57
1208;27;2;1;21.09.2016 16:57
1209;31;2;1;21.09.2016 16:57
1210;34;2;1;21.09.2016 16:57
1211;38;2;1;21.09.2016 16:57
1212;42;2;1;21.09.2016 16:57
1213;46;2;1;21.09.2016 16:57
1214;50;2;9;21.09.2016 16:57
1215;51;2;10;21.09.2016 16:57
1216;52;2;10;21.09.2016 16:57
1217;1;2;1;21.09.2016 17:05
1218;4;2;1;21.09.2016 17:05
1219;7;2;1;21.09.2016 17:05
1220;11;2;1;21.09.2016 17:05
1221;14;2;1;21.09.2016 17:05
1222;18;2;1;21.09.2016 17:05
1223;23;2;1;21.09.2016 17:05
1224;27;2;1;21.09.2016 17:05
1225;31;2;1;21.09.2016 17:05
1226;34;2;1;21.09.2016 17:05
1227;38;2;1;21.09.2016 17:05
1228;42;2;1;21.09.2016 17:05
1229;47;2;1;21.09.2016 17:05
1230;50;2;6;21.09.2016 17:05
1231;51;2;6;21.09.2016 17:05
1232;52;2;7;21.09.2016 17:05
1233;1;1;1;30.09.2016 13:33
1234;5;1;1;30.09.2016 13:33
1235;7;1;1;30.09.2016 13:33
1236;11;1;1;30.09.2016 13:33
1237;14;1;1;30.09.2016 13:33
1238;18;1;1;30.09.2016 13:33
1239;23;1;1;30.09.2016 13:33
1240;27;1;1;30.09.2016 13:33
1241;30;1;1;30.09.2016 13:33
1242;34;1;1;30.09.2016 13:33
1243;38;1;1;30.09.2016 13:33
1244;42;1;1;30.09.2016 13:33
1245;46;1;1;30.09.2016 13:33
1246;50;1;7;30.09.2016 13:33
1247;51;1;8;30.09.2016 13:33
1248;52;1;8;30.09.2016 13:33
1249;1;1;1;30.09.2016 13:33
1250;4;1;1;30.09.2016 13:33
1251;7;1;1;30.09.2016 13:33
1252;10;1;1;30.09.2016 13:33
1253;14;1;1;30.09.2016 13:33
1254;18;1;1;30.09.2016 13:33
1255;22;1;1;30.09.2016 13:33
1256;26;1;1;30.09.2016 13:33
1257;30;1;1;30.09.2016 13:33
1258;35;1;1;30.09.2016 13:33
1259;38;1;1;30.09.2016 13:33
1260;42;1;1;30.09.2016 13:33
1261;46;1;1;30.09.2016 13:33
1262;50;1;7;30.09.2016 13:33
1263;51;1;10;30.09.2016 13:33
1264;52;1;10;30.09.2016 13:33
1265;1;1;1;30.09.2016 13:33
1266;4;1;1;30.09.2016 13:33
1267;8;1;1;30.09.2016 13:33
1268;10;1;1;30.09.2016 13:33
1269;13;1;1;30.09.2016 13:33
1270;18;1;1;30.09.2016 13:33
1271;22;1;1;30.09.2016 13:33
1272;26;1;1;30.09.2016 13:33
1273;30;1;1;30.09.2016 13:33
1274;34;1;1;30.09.2016 13:33
1275;39;1;1;30.09.2016 13:33
1276;42;1;1;30.09.2016 13:33
1277;46;1;1;30.09.2016 13:33
1278;50;1;7;30.09.2016 13:33
1279;51;1;10;30.09.2016 13:33
1280;52;1;10;30.09.2016 13:33
1281;1;1;1;30.09.2016 13:33
1282;4;1;1;30.09.2016 13:33
1283;8;1;1;30.09.2016 13:33
1284;11;1;1;30.09.2016 13:33
1285;14;1;1;30.09.2016 13:33
1286;18;1;1;30.09.2016 13:33
1287;23;1;1;30.09.2016 13:33
1288;27;1;1;30.09.2016 13:33
1289;31;1;1;30.09.2016 13:33
1290;34;1;1;30.09.2016 13:33
1291;39;1;1;30.09.2016 13:33
1292;42;1;1;30.09.2016 13:33
1293;47;1;1;30.09.2016 13:33
1294;50;1;6;30.09.2016 13:33
1295;51;1;9;30.09.2016 13:33
1296;52;1;9;30.09.2016 13:33
1297;1;1;1;30.09.2016 13:33
1298;4;1;1;30.09.2016 13:33
1299;7;1;1;30.09.2016 13:33
1300;10;1;1;30.09.2016 13:33
1301;14;1;1;30.09.2016 13:33
1302;18;1;1;30.09.2016 13:33
1303;23;1;1;30.09.2016 13:33
1304;27;1;1;30.09.2016 13:33
1305;30;1;1;30.09.2016 13:33
1306;34;1;1;30.09.2016 13:33
1307;38;1;1;30.09.2016 13:33
1308;42;1;1;30.09.2016 13:33
1309;46;1;1;30.09.2016 13:33
1310;50;1;7;30.09.2016 13:33
1311;51;1;10;30.09.2016 13:33
1312;52;1;8;30.09.2016 13:33
1313;1;1;1;30.09.2016 13:34
1314;4;1;1;30.09.2016 13:34
1315;7;1;1;30.09.2016 13:34
1316;10;1;1;30.09.2016 13:34
1317;14;1;1;30.09.2016 13:34
1318;19;1;1;30.09.2016 13:34
1319;23;1;1;30.09.2016 13:34
1320;27;1;1;30.09.2016 13:34
1321;31;1;1;30.09.2016 13:34
1322;34;1;1;30.09.2016 13:34
1323;39;1;1;30.09.2016 13:34
1324;42;1;1;30.09.2016 13:34
1325;47;1;1;30.09.2016 13:34
1326;50;1;6;30.09.2016 13:34
1327;51;1;9;30.09.2016 13:34
1328;52;1;8;30.09.2016 13:34
1329;1;1;1;30.09.2016 13:34
1330;4;1;1;30.09.2016 13:34
1331;7;1;1;30.09.2016 13:34
1332;11;1;1;30.09.2016 13:34
1333;13;1;1;30.09.2016 13:34
1334;19;1;1;30.09.2016 13:34
1335;23;1;1;30.09.2016 13:34
1336;27;1;1;30.09.2016 13:34
1337;31;1;1;30.09.2016 13:34
1338;35;1;1;30.09.2016 13:34
1339;39;1;1;30.09.2016 13:34
1340;43;1;1;30.09.2016 13:34
1341;46;1;1;30.09.2016 13:34
1342;50;1;9;30.09.2016 13:34
1343;51;1;10;30.09.2016 13:34
1344;52;1;10;30.09.2016 13:34
1345;1;1;1;30.09.2016 13:34
1346;4;1;1;30.09.2016 13:34
1347;7;1;1;30.09.2016 13:34
1348;11;1;1;30.09.2016 13:34
1349;14;1;1;30.09.2016 13:34
1350;18;1;1;30.09.2016 13:34
1351;22;1;1;30.09.2016 13:34
1352;26;1;1;30.09.2016 13:34
1353;31;1;1;30.09.2016 13:34
1354;35;1;1;30.09.2016 13:34
1355;38;1;1;30.09.2016 13:34
1356;42;1;1;30.09.2016 13:34
1357;46;1;1;30.09.2016 13:34
1358;50;1;10;30.09.2016 13:34
1359;51;1;9;30.09.2016 13:34
1360;52;1;9;30.09.2016 13:34
1361;1;1;1;30.09.2016 13:34
1362;5;1;1;30.09.2016 13:34
1363;8;1;1;30.09.2016 13:34
1364;10;1;1;30.09.2016 13:34
1365;14;1;1;30.09.2016 13:34
1366;18;1;1;30.09.2016 13:34
1367;22;1;1;30.09.2016 13:34
1368;26;1;1;30.09.2016 13:34
1369;30;1;1;30.09.2016 13:34
1370;35;1;1;30.09.2016 13:34
1371;39;1;1;30.09.2016 13:34
1372;42;1;1;30.09.2016 13:34
1373;47;1;1;30.09.2016 13:34
1374;50;1;7;30.09.2016 13:34
1375;51;1;3;30.09.2016 13:34
1376;52;1;7;30.09.2016 13:34
1377;1;1;1;30.09.2016 13:34
1378;4;1;1;30.09.2016 13:34
1379;7;1;1;30.09.2016 13:34
1380;10;1;1;30.09.2016 13:34
1381;13;1;1;30.09.2016 13:34
1382;18;1;1;30.09.2016 13:34
1383;22;1;1;30.09.2016 13:34
1384;26;1;1;30.09.2016 13:34
1385;30;1;1;30.09.2016 13:34
1386;35;1;1;30.09.2016 13:34
1387;38;1;1;30.09.2016 13:34
1388;42;1;1;30.09.2016 13:34
1389;46;1;1;30.09.2016 13:34
1390;50;1;9;30.09.2016 13:34
1391;51;1;10;30.09.2016 13:34
1392;52;1;10;30.09.2016 13:34
1393;2;1;1;30.09.2016 15:04
1394;4;1;1;30.09.2016 15:04
1395;8;1;1;30.09.2016 15:04
1396;11;1;1;30.09.2016 15:04
1397;14;1;1;30.09.2016 15:04
1398;18;1;1;30.09.2016 15:04
1399;22;1;1;30.09.2016 15:04
1400;27;1;1;30.09.2016 15:04
1401;31;1;1;30.09.2016 15:04
1402;35;1;1;30.09.2016 15:04
1403;40;1;1;30.09.2016 15:04
1404;42;1;1;30.09.2016 15:04
1405;47;1;1;30.09.2016 15:04
1406;50;1;6;30.09.2016 15:04
1407;51;1;4;30.09.2016 15:04
1408;52;1;4;30.09.2016 15:04
1409;2;1;1;30.09.2016 15:04
1410;4;1;1;30.09.2016 15:04
1411;7;1;1;30.09.2016 15:04
1412;10;1;1;30.09.2016 15:04
1413;14;1;1;30.09.2016 15:04
1414;18;1;1;30.09.2016 15:04
1415;23;1;1;30.09.2016 15:04
1416;27;1;1;30.09.2016 15:04
1417;31;1;1;30.09.2016 15:04
1418;35;1;1;30.09.2016 15:04
1419;38;1;1;30.09.2016 15:04
1420;42;1;1;30.09.2016 15:04
1421;46;1;1;30.09.2016 15:04
1422;50;1;7;30.09.2016 15:04
1423;51;1;9;30.09.2016 15:04
1424;52;1;9;30.09.2016 15:04
1425;2;1;1;30.09.2016 15:04
1426;4;1;1;30.09.2016 15:04
1427;8;1;1;30.09.2016 15:04
1428;10;1;1;30.09.2016 15:04
1429;15;1;1;30.09.2016 15:04
1430;18;1;1;30.09.2016 15:04
1431;23;1;1;30.09.2016 15:04
1432;27;1;1;30.09.2016 15:04
1433;31;1;1;30.09.2016 15:04
1434;35;1;1;30.09.2016 15:04
1435;40;1;1;30.09.2016 15:04
1436;44;1;1;30.09.2016 15:04
1437;48;1;1;30.09.2016 15:04
1438;50;1;4;30.09.2016 15:04
1439;51;1;8;30.09.2016 15:04
1440;52;1;5;30.09.2016 15:04
1441;1;1;1;30.09.2016 15:04
1442;4;1;1;30.09.2016 15:04
1443;7;1;1;30.09.2016 15:04
1444;11;1;1;30.09.2016 15:04
1445;14;1;1;30.09.2016 15:04
